id,timestamp,shard,load,expected_end_time,actual_end_time,delay
44,5.596,552,0.4,5.585,5.996,0.411
62,5.601,488,0.218,5.688,5.819,0.131
47,5.624,380,0.152,5.357,5.776,0.419
70,5.645,371,0.058,5.703,5.703,0.0
71,5.695,27,0.418,6.113,6.113,0.0
72,5.715,14,0.687,6.402,6.402,0.0
55,5.764,242,0.001,5.261,5.765,0.504
73,5.785,390,0.071,5.856,5.856,0.0
74,5.8,85,0.014,5.814,5.814,0.0
50,5.832,191,0.043,5.273,5.875,0.602
66,5.875,582,0.025,5.54,5.9,0.36
75,5.97,502,0.0,5.97,5.97,0.0
76,6.045,573,0.225,6.27,6.27,0.0
52,6.049,400,0.046,5.301,6.095,0.794
77,6.155,145,0.242,6.397,6.397,0.0
78,6.27,59,0.003,6.273,6.273,0.0
79,6.33,91,0.278,6.608,6.608,0.0
80,6.895,461,0.525,7.42,7.42,0.0
81,6.945,146,0.166,7.111,7.111,0.0
82,7.12,10,0.357,7.477,7.477,0.0
83,10.01,571,0.093,10.103,10.103,0.0
84,10.015,22,0.015,10.03,10.03,0.0
85,10.025,38,0.013,10.038,10.038,0.0
86,10.03,421,0.242,10.272,10.272,0.0
87,10.03,72,0.159,10.189,10.189,0.0
88,10.045,587,0.622,10.667,10.667,0.0
89,10.06,193,0.035,10.095,10.095,0.0
91,10.09,326,0.0,10.09,10.09,0.0
90,10.09,207,0.065,10.155,10.155,0.0
92,10.105,6,0.154,10.259,10.259,0.0
94,10.12,496,0.001,10.121,10.121,0.0
96,10.135,588,0.008,10.143,10.143,0.0
95,10.135,198,0.06,10.195,10.195,0.0
97,10.15,573,0.0,10.15,10.15,0.0
98,10.15,214,0.054,10.204,10.204,0.0
99,10.155,373,0.609,10.764,10.764,0.0
100,10.165,142,0.093,10.258,10.258,0.0
101,10.189,431,0.014,10.184,10.203,0.019
102,10.204,418,0.759,10.944,10.963,0.019
104,10.215,262,0.687,10.902,10.902,0.0
105,10.22,106,0.047,10.267,10.267,0.0
106,10.26,133,0.378,10.638,10.638,0.0
93,10.272,550,0.007,10.112,10.279,0.167
108,10.295,138,0.241,10.536,10.536,0.0
107,10.295,352,0.166,10.461,10.461,0.0
109,10.315,277,0.408,10.723,10.723,0.0
110,10.32,410,0.009,10.329,10.329,0.0
111,10.33,512,0.1,10.43,10.43,0.0
112,10.335,196,0.222,10.557,10.557,0.0
114,10.4,506,0.102,10.502,10.502,0.0
115,10.515,506,0.03,10.545,10.545,0.0
116,10.515,327,0.281,10.796,10.796,0.0
117,10.555,50,0.071,10.626,10.626,0.0
118,10.615,529,1.217,11.832,11.832,0.0
119,10.68,421,0.201,10.881,10.881,0.0
120,10.705,47,0.015,10.72,10.72,0.0
121,10.74,517,0.071,10.811,10.811,0.0
103,10.764,10,0.028,10.238,10.792,0.554
122,10.775,529,0.055,10.83,10.83,0.0
123,10.795,167,0.224,11.019,11.019,0.0
124,10.805,487,0.024,10.829,10.829,0.0
125,10.85,42,0.368,11.218,11.218,0.0
126,10.865,456,0.029,10.894,10.894,0.0
127,10.93,239,0.054,10.984,10.984,0.0
113,10.963,96,0.128,10.518,11.091,0.573
128,11.295,485,0.083,11.378,11.378,0.0
129,11.32,132,0.009,11.329,11.329,0.0
130,11.915,441,0.004,11.919,11.919,0.0
131,12.145,37,0.998,13.143,13.143,0.0
132,12.24,308,0.783,13.023,13.023,0.0
133,15.02,62,0.705,15.725,15.725,0.0
134,15.02,69,0.559,15.579,15.579,0.0
135,15.06,472,1.112,16.172,16.172,0.0
136,15.08,218,0.013,15.093,15.093,0.0
137,15.085,427,0.277,15.362,15.362,0.0
138,15.085,333,0.05,15.135,15.135,0.0
139,15.085,17,0.377,15.462,15.462,0.0
140,15.11,124,0.134,15.244,15.244,0.0
142,15.13,341,0.0,15.13,15.13,0.0
143,15.14,288,0.0,15.14,15.14,0.0
144,15.185,247,0.289,15.474,15.474,0.0
145,15.19,444,0.309,15.499,15.499,0.0
146,15.22,64,0.083,15.303,15.303,0.0
147,15.22,36,0.613,15.833,15.833,0.0
149,15.245,123,0.182,15.427,15.427,0.0
148,15.245,392,0.07,15.315,15.315,0.0
150,15.25,128,0.027,15.277,15.277,0.0
151,15.255,386,0.0,15.255,15.255,0.0
152,15.285,22,0.156,15.441,15.441,0.0
153,15.32,191,0.076,15.396,15.396,0.0
156,15.385,383,0.207,15.592,15.592,0.0
157,15.43,411,0.049,15.479,15.479,0.0
158,15.46,429,0.655,16.115,16.115,0.0
159,15.515,25,0.002,15.517,15.517,0.0
160,15.53,184,0.262,15.792,15.792,0.0
161,15.575,345,1.085,16.66,16.66,0.0
141,15.579,326,0.604,15.734,16.183,0.449
162,15.58,48,0.611,16.191,16.191,0.0
163,15.605,547,0.489,16.094,16.094,0.0
166,15.71,505,0.038,15.748,15.748,0.0
167,15.72,398,0.432,16.152,16.152,0.0
164,15.725,273,0.1,15.735,15.825,0.09
168,15.77,522,0.001,15.771,15.771,0.0
165,15.833,219,0.0,15.64,15.833,0.193
169,15.835,560,0.001,15.836,15.836,0.0
170,15.855,394,0.155,16.01,16.01,0.0
172,15.86,21,0.111,15.971,15.971,0.0
171,15.86,433,0.464,16.324,16.324,0.0
173,15.885,7,0.262,16.147,16.147,0.0
174,15.905,497,0.363,16.268,16.268,0.0
176,16.1,219,0.376,16.476,16.476,0.0
154,16.115,334,0.023,15.368,16.138,0.77
155,16.183,463,0.557,15.902,16.74,0.838
175,16.191,278,0.571,16.601,16.762,0.161
177,16.195,271,0.0,16.195,16.195,0.0
178,16.305,543,0.39,16.695,16.695,0.0
179,16.63,51,0.388,17.018,17.018,0.0
180,17.635,348,0.019,17.654,17.654,0.0
181,20.015,329,0.037,20.052,20.052,0.0
182,20.03,322,0.159,20.189,20.189,0.0
183,20.03,567,0.514,20.544,20.544,0.0
184,20.04,234,0.127,20.167,20.167,0.0
186,20.045,151,0.117,20.162,20.162,0.0
185,20.045,110,0.003,20.048,20.048,0.0
187,20.08,155,0.456,20.536,20.536,0.0
188,20.09,196,0.0,20.09,20.09,0.0
189,20.135,12,0.511,20.646,20.646,0.0
190,20.15,421,1.333,21.483,21.483,0.0
191,20.165,279,0.0,20.165,20.165,0.0
192,20.18,600,0.123,20.303,20.303,0.0
194,20.2,386,0.444,20.644,20.644,0.0
193,20.2,296,0.217,20.417,20.417,0.0
195,20.235,134,0.001,20.236,20.236,0.0
196,20.255,463,0.006,20.261,20.261,0.0
197,20.265,365,0.015,20.28,20.28,0.0
198,20.28,270,0.013,20.293,20.293,0.0
199,20.285,259,1.004,21.289,21.289,0.0
200,20.285,557,0.188,20.473,20.473,0.0
201,20.315,523,0.185,20.5,20.5,0.0
202,20.36,207,0.553,20.913,20.913,0.0
204,20.375,247,0.075,20.45,20.45,0.0
206,20.45,37,0.331,20.781,20.781,0.0
207,20.465,36,0.401,20.866,20.866,0.0
208,20.485,594,0.117,20.602,20.602,0.0
209,20.5,91,0.447,20.947,20.947,0.0
203,20.536,360,0.141,20.506,20.677,0.171
211,20.58,128,0.082,20.662,20.662,0.0
212,20.6,389,0.068,20.668,20.668,0.0
214,20.61,262,0.043,20.653,20.653,0.0
213,20.61,135,0.003,20.613,20.613,0.0
210,20.644,166,0.339,20.864,20.983,0.119
205,20.646,263,0.011,20.426,20.657,0.231
216,20.67,456,0.073,20.743,20.743,0.0
217,20.705,410,0.049,20.754,20.754,0.0
218,20.725,241,0.016,20.741,20.741,0.0
219,20.77,326,0.183,20.953,20.953,0.0
220,20.775,520,0.543,21.318,21.318,0.0
215,20.781,325,0.001,20.631,20.782,0.151
222,20.855,328,0.494,21.349,21.349,0.0
223,21.2,121,0.002,21.202,21.202,0.0
221,21.289,534,0.007,20.822,21.296,0.474
224,22.065,117,0.383,22.448,22.448,0.0
225,22.11,572,0.27,22.38,22.38,0.0
226,22.54,7,0.546,23.086,23.086,0.0
227,25.03,322,0.044,25.074,25.074,0.0
228,25.04,72,1.867,26.907,26.907,0.0
229,25.075,458,0.081,25.156,25.156,0.0
230,25.11,341,0.226,25.336,25.336,0.0
232,25.135,532,0.043,25.178,25.178,0.0
231,25.135,225,0.236,25.371,25.371,0.0
233,25.14,548,0.023,25.163,25.163,0.0
234,25.19,326,0.008,25.198,25.198,0.0
236,25.215,220,0.112,25.327,25.327,0.0
235,25.215,288,0.22,25.435,25.435,0.0
237,25.24,241,0.039,25.279,25.279,0.0
238,25.275,110,0.001,25.276,25.276,0.0
239,25.34,66,0.031,25.371,25.371,0.0
240,25.37,132,0.762,26.132,26.132,0.0
241,25.48,207,0.726,26.206,26.206,0.0
242,25.505,580,0.619,26.124,26.124,0.0
243,25.61,106,0.699,26.309,26.309,0.0
244,25.645,532,0.113,25.758,25.758,0.0
245,25.65,299,1.901,27.551,27.551,0.0
246,25.705,213,0.001,25.706,25.706,0.0
247,25.71,217,0.004,25.714,25.714,0.0
248,25.76,143,0.231,25.991,25.991,0.0
249,25.775,264,0.346,26.121,26.121,0.0
250,25.945,282,0.107,26.052,26.052,0.0
251,26.206,530,0.326,26.296,26.532,0.236
253,26.53,465,0.786,27.316,27.316,0.0
254,26.71,155,0.106,26.816,26.816,0.0
255,27.385,363,0.065,27.45,27.45,0.0
252,27.551,329,0.056,26.151,27.607,1.456
256,27.56,568,0.166,27.726,27.726,0.0
257,30.0,98,0.25,30.25,30.25,0.0
258,30.01,383,0.026,30.036,30.036,0.0
259,30.03,47,0.247,30.277,30.277,0.0
260,30.03,444,0.046,30.076,30.076,0.0
261,30.04,493,0.199,30.239,30.239,0.0
263,30.05,417,0.078,30.128,30.128,0.0
262,30.05,17,0.134,30.184,30.184,0.0
264,30.08,416,0.009,30.089,30.089,0.0
265,30.095,223,1.79,31.885,31.885,0.0
268,30.14,224,1.521,31.661,31.661,0.0
269,30.16,31,0.024,30.184,30.184,0.0
267,30.184,586,0.203,30.333,30.387,0.054
270,30.195,312,0.571,30.766,30.766,0.0
271,30.2,35,0.0,30.2,30.2,0.0
272,30.205,547,0.047,30.252,30.252,0.0
273,30.22,560,0.078,30.298,30.298,0.0
266,30.25,306,0.091,30.191,30.341,0.15
274,30.25,562,0.046,30.296,30.296,0.0
275,30.26,254,0.264,30.524,30.524,0.0
276,30.27,299,0.065,30.335,30.335,0.0
277,30.295,362,0.604,30.899,30.899,0.0
280,30.415,281,0.0,30.415,30.415,0.0
281,30.435,116,0.043,30.478,30.478,0.0
282,30.48,28,0.123,30.603,30.603,0.0
283,30.495,375,0.466,30.961,30.961,0.0
284,30.5,259,0.07,30.57,30.57,0.0
285,30.51,200,0.252,30.762,30.762,0.0
286,30.58,377,0.001,30.581,30.581,0.0
287,30.635,194,0.156,30.791,30.791,0.0
288,30.67,68,0.068,30.738,30.738,0.0
289,30.72,455,0.002,30.722,30.722,0.0
290,30.725,481,0.003,30.728,30.728,0.0
291,30.77,120,0.021,30.791,30.791,0.0
278,30.791,297,0.172,30.577,30.963,0.386
292,30.85,217,1.07,31.92,31.92,0.0
293,30.85,44,0.125,30.975,30.975,0.0
294,31.08,272,0.063,31.143,31.143,0.0
295,31.085,274,0.008,31.093,31.093,0.0
296,31.105,537,0.286,31.391,31.391,0.0
297,31.285,248,0.023,31.308,31.308,0.0
298,31.4,470,0.291,31.691,31.691,0.0
299,31.475,376,0.557,32.032,32.032,0.0
300,31.635,561,0.089,31.724,31.724,0.0
279,31.661,263,0.339,30.754,32.0,1.246
301,31.705,172,0.614,32.319,32.319,0.0
302,31.885,126,0.132,32.017,32.017,0.0
303,35.005,319,0.799,35.804,35.804,0.0
304,35.01,510,0.623,35.633,35.633,0.0
305,35.015,552,0.002,35.017,35.017,0.0
307,35.055,522,0.014,35.069,35.069,0.0
306,35.055,377,0.474,35.529,35.529,0.0
308,35.065,386,0.147,35.212,35.212,0.0
309,35.065,213,0.003,35.068,35.068,0.0
310,35.105,565,0.587,35.692,35.692,0.0
311,35.115,582,0.121,35.236,35.236,0.0
312,35.125,19,0.002,35.127,35.127,0.0
313,35.125,590,0.025,35.15,35.15,0.0
314,35.135,325,0.026,35.161,35.161,0.0
315,35.14,435,0.281,35.421,35.421,0.0
316,35.15,372,0.376,35.526,35.526,0.0
317,35.155,51,0.094,35.249,35.249,0.0
318,35.155,162,0.24,35.395,35.395,0.0
319,35.165,156,0.012,35.177,35.177,0.0
320,35.165,256,0.031,35.196,35.196,0.0
321,35.195,240,0.137,35.332,35.332,0.0
322,35.235,145,0.001,35.236,35.236,0.0
323,35.315,150,0.2,35.515,35.515,0.0
324,35.37,306,0.062,35.432,35.432,0.0
325,35.375,399,0.005,35.38,35.38,0.0
327,35.38,255,0.527,35.907,35.907,0.0
326,35.38,303,0.226,35.606,35.606,0.0
328,35.405,341,0.067,35.472,35.472,0.0
329,35.415,265,0.055,35.47,35.47,0.0
330,35.44,66,0.662,36.102,36.102,0.0
331,35.465,470,0.398,35.863,35.863,0.0
332,35.475,446,0.096,35.571,35.571,0.0
333,35.5,477,0.422,35.922,35.922,0.0
334,35.52,239,0.099,35.619,35.619,0.0
335,35.525,505,0.033,35.558,35.558,0.0
336,35.64,258,0.003,35.643,35.643,0.0
337,35.645,92,0.082,35.727,35.727,0.0
338,35.68,366,0.047,35.727,35.727,0.0
339,35.705,436,0.1,35.805,35.805,0.0
340,35.71,353,0.248,35.958,35.958,0.0
342,35.725,600,0.918,36.643,36.643,0.0
341,35.804,301,0.26,35.98,36.064,0.084
343,35.83,174,0.008,35.838,35.838,0.0
344,36.02,102,0.122,36.142,36.142,0.0
345,36.05,352,0.0,36.05,36.05,0.0
346,36.175,1,0.123,36.298,36.298,0.0
347,36.215,573,0.288,36.503,36.503,0.0
348,36.42,482,0.848,37.268,37.268,0.0
350,36.57,597,3.148,39.718,39.718,0.0
349,36.57,230,0.5,37.07,37.07,0.0
351,36.675,405,0.263,36.938,36.938,0.0
352,36.86,89,0.005,36.865,36.865,0.0
353,40.01,79,0.058,40.068,40.068,0.0
354,40.015,44,0.021,40.036,40.036,0.0
355,40.03,402,0.029,40.059,40.059,0.0
357,40.05,207,0.026,40.076,40.076,0.0
358,40.05,146,0.567,40.617,40.617,0.0
356,40.05,514,0.332,40.382,40.382,0.0
359,40.055,67,0.401,40.456,40.456,0.0
360,40.055,5,2.644,42.699,42.699,0.0
361,40.105,272,0.026,40.131,40.131,0.0
362,40.14,523,0.512,40.652,40.652,0.0
363,40.145,435,0.174,40.319,40.319,0.0
364,40.17,51,0.284,40.454,40.454,0.0
365,40.18,470,0.38,40.56,40.56,0.0
366,40.18,268,0.021,40.201,40.201,0.0
367,40.195,240,0.1,40.295,40.295,0.0
368,40.265,365,0.118,40.383,40.383,0.0
370,40.32,309,0.043,40.363,40.363,0.0
371,40.335,162,0.0,40.335,40.335,0.0
372,40.36,431,1.494,41.854,41.854,0.0
374,40.37,388,0.122,40.492,40.492,0.0
375,40.38,406,0.001,40.381,40.381,0.0
373,40.382,378,0.038,40.408,40.42,0.012
376,40.4,462,0.075,40.475,40.475,0.0
378,40.445,553,0.112,40.557,40.557,0.0
369,40.617,289,0.641,40.916,41.258,0.342
380,40.62,487,0.637,41.257,41.257,0.0
379,40.652,107,0.094,40.644,40.746,0.102
382,40.695,378,0.375,41.07,41.07,0.0
381,40.695,430,0.014,40.709,40.709,0.0
384,40.705,22,0.042,40.747,40.747,0.0
383,40.705,365,0.058,40.763,40.763,0.0
385,40.74,239,0.295,41.035,41.035,0.0
386,40.815,49,0.32,41.135,41.135,0.0
387,40.83,135,0.73,41.56,41.56,0.0
388,40.86,348,0.007,40.867,40.867,0.0
389,41.095,68,0.099,41.194,41.194,0.0
390,41.175,31,0.004,41.179,41.179,0.0
391,41.385,595,0.026,41.411,41.411,0.0
392,41.455,406,0.18,41.635,41.635,0.0
393,41.61,385,0.014,41.624,41.624,0.0
394,41.71,153,0.021,41.731,41.731,0.0
395,42.43,446,0.112,42.542,42.542,0.0
377,42.699,550,0.281,40.721,42.98,2.259
397,45.01,324,0.286,45.296,45.296,0.0
396,45.01,243,0.049,45.059,45.059,0.0
398,45.015,279,0.235,45.25,45.25,0.0
399,45.02,446,0.002,45.022,45.022,0.0
400,45.02,94,0.102,45.122,45.122,0.0
401,45.08,190,0.092,45.172,45.172,0.0
402,45.09,108,0.354,45.444,45.444,0.0
403,45.095,34,0.027,45.122,45.122,0.0
404,45.095,394,0.029,45.124,45.124,0.0
406,45.135,27,0.099,45.234,45.234,0.0
407,45.14,563,0.257,45.397,45.397,0.0
408,45.16,556,0.384,45.544,45.544,0.0
409,45.165,562,0.597,45.762,45.762,0.0
410,45.225,269,0.005,45.23,45.23,0.0
411,45.25,298,0.024,45.274,45.274,0.0
412,45.27,102,0.173,45.443,45.443,0.0
405,45.296,541,0.036,45.141,45.332,0.191
413,45.315,405,0.485,45.8,45.8,0.0
414,45.32,580,0.041,45.361,45.361,0.0
417,45.38,261,0.027,45.407,45.407,0.0
416,45.38,436,0.725,46.105,46.105,0.0
415,45.397,362,1.033,46.403,46.43,0.027
419,45.4,78,0.035,45.435,45.435,0.0
420,45.42,201,0.003,45.423,45.423,0.0
418,45.443,547,0.155,45.535,45.598,0.063
422,45.535,236,0.156,45.691,45.691,0.0
423,45.535,25,0.217,45.752,45.752,0.0
424,45.555,117,0.434,45.989,45.989,0.0
425,45.56,195,0.002,45.562,45.562,0.0
426,45.61,341,0.0,45.61,45.61,0.0
427,45.74,500,0.26,46.0,46.0,0.0
428,45.745,401,0.001,45.746,45.746,0.0
421,45.8,597,0.194,45.679,45.994,0.315
429,45.87,409,0.866,46.736,46.736,0.0
430,46.0,574,0.124,46.124,46.124,0.0
431,46.08,290,0.004,46.084,46.084,0.0
432,46.285,107,0.0,46.285,46.285,0.0
433,46.5,397,0.181,46.681,46.681,0.0
434,47.01,300,0.002,47.012,47.012,0.0
435,47.055,489,0.033,47.088,47.088,0.0
436,47.36,540,0.028,47.388,47.388,0.0
437,50.005,191,0.424,50.429,50.429,0.0
438,50.005,231,0.824,50.829,50.829,0.0
439,50.025,302,0.1,50.125,50.125,0.0
440,50.03,194,0.037,50.067,50.067,0.0
441,50.07,113,1.634,51.704,51.704,0.0
442,50.115,142,0.262,50.377,50.377,0.0
443,50.12,55,0.136,50.256,50.256,0.0
444,50.17,437,0.358,50.528,50.528,0.0
445,50.175,151,0.103,50.278,50.278,0.0
446,50.21,190,0.934,51.144,51.144,0.0
447,50.215,105,0.129,50.344,50.344,0.0
449,50.235,362,1.262,51.497,51.497,0.0
450,50.24,91,0.468,50.708,50.708,0.0
451,50.24,25,0.274,50.514,50.514,0.0
453,50.28,167,0.065,50.345,50.345,0.0
455,50.33,543,0.299,50.629,50.629,0.0
456,50.345,551,0.105,50.45,50.45,0.0
457,50.37,146,0.13,50.5,50.5,0.0
458,50.385,595,0.18,50.565,50.565,0.0
454,50.429,48,1.214,51.494,51.643,0.149
461,50.465,264,0.636,51.101,51.101,0.0
459,50.528,279,0.495,50.9,51.023,0.123
462,50.55,558,0.435,50.985,50.985,0.0
463,50.57,165,0.189,50.759,50.759,0.0
464,50.595,487,0.399,50.994,50.994,0.0
465,50.645,531,0.182,50.827,50.827,0.0
466,50.65,3,0.055,50.705,50.705,0.0
467,50.655,230,0.068,50.723,50.723,0.0
460,50.705,475,0.096,50.511,50.801,0.29
468,50.745,536,0.29,51.035,51.035,0.0
470,50.78,183,0.01,50.79,50.79,0.0
471,50.82,498,0.69,51.51,51.51,0.0
469,51.035,280,0.307,51.077,51.342,0.265
474,51.045,25,0.309,51.354,51.354,0.0
475,51.05,181,0.455,51.505,51.505,0.0
476,51.125,236,0.495,51.62,51.62,0.0
452,51.144,588,0.399,50.644,51.543,0.899
477,51.185,482,0.241,51.426,51.426,0.0
473,51.342,290,0.042,50.957,51.384,0.427
478,51.426,368,0.007,51.247,51.433,0.186
472,51.497,547,0.229,51.069,51.726,0.657
479,51.525,453,0.063,51.588,51.588,0.0
448,51.704,319,0.06,50.285,51.764,1.479
480,51.81,75,0.647,52.457,52.457,0.0
481,52.26,384,0.851,53.111,53.111,0.0
482,55.02,101,0.044,55.064,55.064,0.0
483,55.025,262,0.014,55.039,55.039,0.0
484,55.04,120,0.19,55.23,55.23,0.0
485,55.06,139,0.28,55.34,55.34,0.0
486,55.07,187,0.074,55.144,55.144,0.0
487,55.085,314,0.0,55.085,55.085,0.0
488,55.11,362,0.734,55.844,55.844,0.0
489,55.13,505,0.013,55.143,55.143,0.0
490,55.18,272,0.142,55.322,55.322,0.0
491,55.2,375,0.358,55.558,55.558,0.0
492,55.215,4,0.0,55.215,55.215,0.0
493,55.29,459,0.562,55.852,55.852,0.0
494,55.36,118,0.015,55.375,55.375,0.0
495,55.37,126,0.306,55.676,55.676,0.0
496,55.385,507,0.026,55.411,55.411,0.0
497,55.4,46,0.196,55.596,55.596,0.0
498,55.415,585,0.345,55.76,55.76,0.0
499,55.42,104,0.025,55.445,55.445,0.0
500,55.425,86,0.047,55.472,55.472,0.0
501,55.445,133,0.001,55.446,55.446,0.0
502,55.485,11,0.054,55.539,55.539,0.0
505,55.535,590,1.357,56.892,56.892,0.0
506,55.6,94,0.037,55.637,55.637,0.0
507,55.6,241,0.078,55.678,55.678,0.0
508,55.635,19,0.664,56.299,56.299,0.0
509,55.69,578,0.498,56.188,56.188,0.0
503,55.844,405,0.009,55.504,55.853,0.349
504,55.852,82,0.558,56.053,56.41,0.357
510,55.895,331,0.006,55.901,55.901,0.0
511,55.925,163,0.144,56.069,56.069,0.0
512,55.95,358,0.014,55.964,55.964,0.0
514,56.035,489,0.38,56.415,56.415,0.0
515,56.06,365,0.035,56.095,56.095,0.0
516,56.16,80,0.013,56.173,56.173,0.0
513,56.299,532,0.07,56.09,56.369,0.279
517,56.525,30,0.308,56.833,56.833,0.0
518,56.56,14,0.016,56.576,56.576,0.0
519,56.56,220,0.605,57.165,57.165,0.0
520,56.69,462,0.972,57.662,57.662,0.0
521,56.91,408,0.132,57.042,57.042,0.0
523,60.01,366,0.019,60.029,60.029,0.0
522,60.01,302,0.956,60.966,60.966,0.0
524,60.02,493,0.155,60.175,60.175,0.0
525,60.02,76,0.302,60.322,60.322,0.0
526,60.05,67,0.154,60.204,60.204,0.0
527,60.06,121,0.153,60.213,60.213,0.0
528,60.07,590,0.0,60.07,60.07,0.0
530,60.09,145,0.015,60.105,60.105,0.0
531,60.115,527,0.477,60.592,60.592,0.0
532,60.125,526,0.873,60.998,60.998,0.0
533,60.14,42,0.271,60.411,60.411,0.0
534,60.14,116,0.397,60.537,60.537,0.0
536,60.17,81,1.302,61.472,61.472,0.0
537,60.175,8,1.092,61.267,61.267,0.0
529,60.175,148,0.128,60.208,60.303,0.095
538,60.195,542,0.246,60.441,60.441,0.0
539,60.21,182,0.104,60.314,60.314,0.0
540,60.22,562,0.412,60.632,60.632,0.0
541,60.23,517,0.167,60.397,60.397,0.0
542,60.23,194,0.03,60.26,60.26,0.0
544,60.265,305,0.318,60.583,60.583,0.0
545,60.27,334,0.105,60.375,60.375,0.0
535,60.322,474,0.003,60.158,60.325,0.167
546,60.39,477,0.967,61.357,61.357,0.0
548,60.5,201,0.138,60.638,60.638,0.0
547,60.5,539,0.208,60.708,60.708,0.0
549,60.53,307,0.004,60.534,60.534,0.0
543,60.537,255,0.239,60.489,60.776,0.287
550,60.55,347,0.006,60.556,60.556,0.0
551,60.56,65,0.863,61.423,61.423,0.0
552,60.575,29,0.001,60.576,60.576,0.0
554,60.635,192,0.321,60.956,60.956,0.0
555,60.645,269,0.026,60.671,60.671,0.0
559,60.755,203,1.213,61.968,61.968,0.0
560,60.85,80,0.086,60.936,60.936,0.0
561,60.965,346,0.561,61.526,61.526,0.0
562,60.985,244,0.304,61.289,61.289,0.0
563,60.995,27,0.042,61.037,61.037,0.0
557,60.998,352,2.205,62.935,63.203,0.268
564,61.08,29,0.042,61.122,61.122,0.0
565,61.21,302,0.121,61.331,61.331,0.0
553,61.267,70,0.033,60.623,61.3,0.677
556,61.357,457,0.145,60.795,61.502,0.707
566,61.435,543,0.011,61.446,61.446,0.0
558,61.472,204,0.011,60.756,61.483,0.727
567,61.585,314,0.241,61.826,61.826,0.0
568,61.615,222,0.613,62.228,62.228,0.0
569,62.41,512,0.008,62.418,62.418,0.0
570,65.02,102,0.0,65.02,65.02,0.0
572,65.035,149,0.37,65.405,65.405,0.0
571,65.035,545,1.396,66.431,66.431,0.0
573,65.04,38,0.333,65.373,65.373,0.0
576,65.04,417,0.034,65.074,65.074,0.0
574,65.04,13,0.141,65.181,65.181,0.0
575,65.04,542,1.245,66.285,66.285,0.0
577,65.05,455,0.117,65.167,65.167,0.0
578,65.055,323,0.237,65.292,65.292,0.0
579,65.06,203,0.451,65.511,65.511,0.0
